store_id,period,state,pre_treatment_sales,cohort,relative_period,treated,sales
2285,5,BA,8.522383030275222,0,NA,0,21.875206929049828
2285,6,BA,8.522383030275222,0,NA,0,17.093802274765185
2285,7,BA,8.522383030275222,0,NA,0,13.251202968709478
2285,8,BA,8.522383030275222,0,NA,0,-1.6059234821023303
2285,9,BA,8.522383030275222,0,NA,0,0.19304076962803585
2285,10,BA,8.522383030275222,0,NA,0,9.729627326907782
2285,11,BA,8.522383030275222,0,NA,0,10.783490041476803
2285,12,BA,8.522383030275222,0,NA,0,14.76415293087291
2286,1,BA,5.687171337839036,0,NA,0,10.341630404178165
2286,2,BA,5.687171337839036,0,NA,0,3.619736777764105
2286,3,BA,5.687171337839036,0,NA,0,7.6922204199044035
2286,4,BA,5.687171337839036,0,NA,0,5.179050847394389
2286,5,BA,5.687171337839036,0,NA,0,10.135099627894032
2286,6,BA,5.687171337839036,0,NA,0,17.95940321844037
2286,7,BA,5.687171337839036,0,NA,0,20.86906993533502
2286,8,BA,5.687171337839036,0,NA,0,11.117523880404992
2286,9,BA,5.687171337839036,0,NA,0,18.028489700670995
2286,10,BA,5.687171337839036,0,NA,0,16.003750742184593
2286,11,BA,5.687171337839036,0,NA,0,7.39158858951307
2286,12,BA,5.687171337839036,0,NA,0,8.46577654900083
2287,1,BA,4.599859849545082,0,NA,0,15.7215489461321
2287,2,BA,4.599859849545082,0,NA,0,19.148227701142346
2287,3,BA,4.599859849545082,0,NA,0,17.83157401789537
2287,4,BA,4.599859849545082,0,NA,0,16.567437135360713
2287,5,BA,4.599859849545082,0,NA,0,15.285413316148595
2287,6,BA,4.599859849545082,0,NA,0,16.28431314308492
2287,7,BA,4.599859849545082,0,NA,0,17.82766378691256
2287,8,BA,4.599859849545082,0,NA,0,13.837032578788056
2287,9,BA,4.599859849545082,0,NA,0,21.769733223540847
2287,10,BA,4.599859849545082,0,NA,0,12.324134243234193
2287,11,BA,4.599859849545082,0,NA,0,8.838407754493131
2287,12,BA,4.599859849545082,0,NA,0,17.038908484982883
2288,1,BA,7.283224622140419,0,NA,0,1.32179328293162
2288,2,BA,7.283224622140419,0,NA,0,15.041561541601869
2288,3,BA,7.283224622140419,0,NA,0,14.708293449512166
2288,4,BA,7.283224622140419,0,NA,0,9.358190943438998
2288,5,BA,7.283224622140419,0,NA,0,6.292564496256812
2288,6,BA,7.283224622140419,0,NA,0,10.899122286195226
2288,7,BA,7.283224622140419,0,NA,0,1.5658868702005186
2288,8,BA,7.283224622140419,0,NA,0,3.0414419067568716
2288,9,BA,7.283224622140419,0,NA,0,9.81062874098668
2288,10,BA,7.283224622140419,0,NA,0,8.15131274066977
2288,11,BA,7.283224622140419,0,NA,0,6.161910424474464
2288,12,BA,7.283224622140419,0,NA,0,6.4774171765988395
2289,1,BA,7.876266635404851,0,NA,0,23.213642175835247
2289,2,BA,7.876266635404851,0,NA,0,11.545794395131537
2289,3,BA,7.876266635404851,0,NA,0,10.738323049438089
2289,4,BA,7.876266635404851,0,NA,0,13.068929391041495
2289,5,BA,7.876266635404851,0,NA,0,11.542709988573641
2289,6,BA,7.876266635404851,0,NA,0,12.9050555002058
2289,7,BA,7.876266635404851,0,NA,0,15.236570451582793
2289,8,BA,7.876266635404851,0,NA,0,12.55229184185672
2289,9,BA,7.876266635404851,0,NA,0,15.023797760547101
2289,10,BA,7.876266635404851,0,NA,0,15.449874250093833
2289,11,BA,7.876266635404851,0,NA,0,13.820860823356265
2289,12,BA,7.876266635404851,0,NA,0,8.383190485511694
2290,1,BA,8.411280524353039,0,NA,0,11.226971079589308
2290,2,BA,8.411280524353039,0,NA,0,5.059401695914447
2290,3,BA,8.411280524353039,0,NA,0,8.48639359873798
2290,4,BA,8.411280524353039,0,NA,0,14.392447288960593
2290,5,BA,8.411280524353039,0,NA,0,13.472718947443626
2290,6,BA,8.411280524353039,0,NA,0,16.908058245194045
2290,7,BA,8.411280524353039,0,NA,0,21.708960428121422
2290,8,BA,8.411280524353039,0,NA,0,17.635534647794714
2290,9,BA,8.411280524353039,0,NA,0,11.315648183343134
2290,10,BA,8.411280524353039,0,NA,0,13.027506873527555
2290,11,BA,8.411280524353039,0,NA,0,9.0656286857369075
2290,12,BA,8.411280524353039,0,NA,0,15.760625495455065
2291,1,BA,9.186751806725725,0,NA,0,13.729652649858792
2291,2,BA,9.186751806725725,0,NA,0,15.19829522207144
2291,3,BA,9.186751806725725,0,NA,0,15.268405825676812
2291,4,BA,9.186751806725725,0,NA,0,10.336790519570819
2291,5,BA,9.186751806725725,0,NA,0,13.78076470646623
2291,6,BA,9.186751806725725,0,NA,0,16.846777953642416
2291,7,BA,9.186751806725725,0,NA,0,9.528748386943615
2291,8,BA,9.186751806725725,0,NA,0,19.04831609420089
2291,9,BA,9.186751806725725,0,NA,0,21.164969610552205
2291,10,BA,9.186751806725725,0,NA,0,10.993937891846594
2291,11,BA,9.186751806725725,0,NA,0,19.328511127197572
2291,12,BA,9.186751806725725,0,NA,0,16.725662943868638
2292,1,BA,5.702655095114379,0,NA,0,8.715472141189572
2292,2,BA,5.702655095114379,0,NA,0,10.229237489914347
2292,3,BA,5.702655095114379,0,NA,0,14.815802561334575
2292,4,BA,5.702655095114379,0,NA,0,6.98730833321285
2292,5,BA,5.702655095114379,0,NA,0,14.686820324856399
2292,6,BA,5.702655095114379,0,NA,0,12.493038411437034
2292,7,BA,5.702655095114379,0,NA,0,18.700573046278386
2292,8,BA,5.702655095114379,0,NA,0,10.31150133207193
2292,9,BA,5.702655095114379,0,NA,0,12.316911403821816
2292,10,BA,5.702655095114379,0,NA,0,11.122166972856277
2292,11,BA,5.702655095114379,0,NA,0,10.855240826721515
2292,12,BA,5.702655095114379,0,NA,0,11.460819318589303
2293,1,BA,7.743365811093599,0,NA,0,14.355666484027363
2293,2,BA,7.743365811093599,0,NA,0,12.466680820296665
2293,3,BA,7.743365811093599,0,NA,0,12.486142571334367
2293,4,BA,7.743365811093599,0,NA,0,15.180685997678431
2293,5,BA,7.743365811093599,0,NA,0,11.186715298770165
2293,6,BA,7.743365811093599,0,NA,0,14.001319504622044
2293,7,BA,7.743365811093599,0,NA,0,21.190079317719906
2293,8,BA,7.743365811093599,0,NA,0,10.873438158227271
2293,9,BA,7.743365811093599,0,NA,0,21.887798663873603
2293,10,BA,7.743365811093599,0,NA,0,12.01643751443012
2293,11,BA,7.743365811093599,0,NA,0,10.7501587285124
2293,12,BA,7.743365811093599,0,NA,0,13.60313757141319
2294,1,BA,6.666322542894389,0,NA,0,12.895773269109476
2294,2,BA,6.666322542894389,0,NA,0,15.087041746330092
2294,3,BA,6.666322542894389,0,NA,0,15.53004765891546
2294,4,BA,6.666322542894389,0,NA,0,15.452722155966686
2294,5,BA,6.666322542894389,0,NA,0,16.385085725698104
2294,6,BA,6.666322542894389,0,NA,0,14.747182660239561
2294,7,BA,6.666322542894389,0,NA,0,14.068401344873916
2294,8,BA,6.666322542894389,0,NA,0,16.140319108388145
2294,9,BA,6.666322542894389,0,NA,0,22.61524007087624
2294,10,BA,6.666322542894389,0,NA,0,14.98712764786948
2294,11,BA,6.666322542894389,0,NA,0,17.88117705940776
2294,12,BA,6.666322542894389,0,NA,0,12.997626866107906
2295,1,BA,8.823447894965948,0,NA,0,12.174862174396633
2295,2,BA,8.823447894965948,0,NA,0,12.507637936204123
2295,3,BA,8.823447894965948,0,NA,0,12.461894100937526
2295,4,BA,8.823447894965948,0,NA,0,16.38713078516145
2295,5,BA,8.823447894965948,0,NA,0,12.083931283996098
2295,6,BA,8.823447894965948,0,NA,0,13.564972433635027
2295,7,BA,8.823447894965948,0,NA,0,9.899030774693733
2295,8,BA,8.823447894965948,0,NA,0,8.797830198257586
2295,9,BA,8.823447894965948,0,NA,0,5.351414463103275
2295,10,BA,8.823447894965948,0,NA,0,8.866093832201908
2295,11,BA,8.823447894965948,0,NA,0,8.778687111369834
2295,12,BA,8.823447894965948,0,NA,0,5.443370586217183
2296,1,BA,6.606067212661385,0,NA,0,13.635979544918882
2296,2,BA,6.606067212661385,0,NA,0,2.154571759051068
2296,3,BA,6.606067212661385,0,NA,0,9.717373220999491
2296,4,BA,6.606067212661385,0,NA,0,11.113683073580765
2296,5,BA,6.606067212661385,0,NA,0,14.573760891096313
2296,6,BA,6.606067212661385,0,NA,0,11.826190317322421
2296,7,BA,6.606067212661385,0,NA,0,15.586357604411763
2296,8,BA,6.606067212661385,0,NA,0,16.299078995037945
2296,9,BA,6.606067212661385,0,NA,0,20.430825147768772
2296,10,BA,6.606067212661385,0,NA,0,13.238090378279356
2296,11,BA,6.606067212661385,0,NA,0,16.853277783096182
2296,12,BA,6.606067212661385,0,NA,0,11.071324834953677
2297,1,BA,9.24299282217729,0,NA,0,20.043705489690062
2297,2,BA,9.24299282217729,0,NA,0,26.885097546615434
2297,3,BA,9.24299282217729,0,NA,0,16.994551812717546
2297,4,BA,9.24299282217729,0,NA,0,19.191824382310074
2297,5,BA,9.24299282217729,0,NA,0,19.762954894978535
2297,6,BA,9.24299282217729,0,NA,0,17.390547938782372
2297,7,BA,9.24299282217729,0,NA,0,14.484878562391618
2297,8,BA,9.24299282217729,0,NA,0,16.302825480440713
2297,9,BA,9.24299282217729,0,NA,0,11.119377238837723
2297,10,BA,9.24299282217729,0,NA,0,17.396236344590868
2297,11,BA,9.24299282217729,0,NA,0,13.00637229334589
2297,12,BA,9.24299282217729,0,NA,0,18.223182808195514
2298,1,BA,6.894504718413469,0,NA,0,10.530758547968656
2298,2,BA,6.894504718413469,0,NA,0,9.748535593839541
2298,3,BA,6.894504718413469,0,NA,0,8.46309117263495
2298,4,BA,6.894504718413469,0,NA,0,17.79259149827256
2298,5,BA,6.894504718413469,0,NA,0,8.851723230008947
2298,6,BA,6.894504718413469,0,NA,0,15.30822027149851
2298,7,BA,6.894504718413469,0,NA,0,13.279827994201558
2298,8,BA,6.894504718413469,0,NA,0,16.486671814961493
2298,9,BA,6.894504718413469,0,NA,0,15.430394984482797
2298,10,BA,6.894504718413469,0,NA,0,16.121859689340717
2298,11,BA,6.894504718413469,0,NA,0,16.02514357955904
2298,12,BA,6.894504718413469,0,NA,0,16.670375026516748
2299,1,BA,7.605749870113732,0,NA,0,15.771239973038753
2299,2,BA,7.605749870113732,0,NA,0,16.605088191162423
2299,3,BA,7.605749870113732,0,NA,0,5.907480643692862
2299,4,BA,7.605749870113732,0,NA,0,5.355977937867511
2299,5,BA,7.605749870113732,0,NA,0,8.767775454532282
2299,6,BA,7.605749870113732,0,NA,0,11.61748393077474
2299,7,BA,7.605749870113732,0,NA,0,14.028141833478017
2299,8,BA,7.605749870113732,0,NA,0,6.372344180583819
2299,9,BA,7.605749870113732,0,NA,0,14.736353942767511
2299,10,BA,7.605749870113732,0,NA,0,16.569511572549594
2299,11,BA,7.605749870113732,0,NA,0,7.519092922107658
2299,12,BA,7.605749870113732,0,NA,0,16.965673491188582
2300,1,BA,7.722156333586027,0,NA,0,17.341866013648733
2300,2,BA,7.722156333586027,0,NA,0,18.862552957033635
2300,3,BA,7.722156333586027,0,NA,0,12.142437281085051
2300,4,BA,7.722156333586027,0,NA,0,11.082840484304302
2300,5,BA,7.722156333586027,0,NA,0,12.152806053935816
2300,6,BA,7.722156333586027,0,NA,0,13.126945442892616
2300,7,BA,7.722156333586027,0,NA,0,8.741475838478637
2300,8,BA,7.722156333586027,0,NA,0,4.507285403502706
2300,9,BA,7.722156333586027,0,NA,0,4.7376566574909456
2300,10,BA,7.722156333586027,0,NA,0,10.247746881954205
2300,11,BA,7.722156333586027,0,NA,0,10.706470945099282
2300,12,BA,7.722156333586027,0,NA,0,13.445288914193736
2301,1,BA,8.585586494756585,0,NA,0,22.612618023538158
2301,2,BA,8.585586494756585,0,NA,0,22.1450506178414
2301,3,BA,8.585586494756585,0,NA,0,25.94692423928886
2301,4,BA,8.585586494756585,0,NA,0,28.44315039067886
2301,5,BA,8.585586494756585,0,NA,0,22.758310637323053
2301,6,BA,8.585586494756585,0,NA,0,21.50739176460062
2301,7,BA,8.585586494756585,0,NA,0,21.75724196585824
2301,8,BA,8.585586494756585,0,NA,0,32.356398351605975
2301,9,BA,8.585586494756585,0,NA,0,21.24769849217534
2301,10,BA,8.585586494756585,0,NA,0,11.06007780328396
2301,11,BA,8.585586494756585,0,NA,0,16.046785623496305
2301,12,BA,8.585586494756585,0,NA,0,20.77719774045191
2302,1,BA,7.0576923943150165,0,NA,0,16.959180141807327
2302,2,BA,7.0576923943150165,0,NA,0,13.218878621103912
2302,3,BA,7.0576923943150165,0,NA,0,11.282267303892505
2302,4,BA,7.0576923943150165,0,NA,0,6.521686047809522
2302,5,BA,7.0576923943150165,0,NA,0,10.248911365480904
2302,6,BA,7.0576923943150165,0,NA,0,9.761834159120859
2302,7,BA,7.0576923943150165,0,NA,0,8.470076291450898
2302,8,BA,7.0576923943150165,0,NA,0,16.561466617380752
2302,9,BA,7.0576923943150165,0,NA,0,11.156300945802322
2302,10,BA,7.0576923943150165,0,NA,0,17.140867893095006
2302,11,BA,7.0576923943150165,0,NA,0,16.231573299258965
2302,12,BA,7.0576923943150165,0,NA,0,9.43620199547938
2303,1,BA,8.701668205508172,0,NA,0,11.389390217391103
2303,2,BA,8.701668205508172,0,NA,0,5.546058638375192
2303,3,BA,8.701668205508172,0,NA,0,21.500756941298032
2303,4,BA,8.701668205508172,0,NA,0,14.733071520614534
2303,5,BA,8.701668205508172,0,NA,0,8.98955159945173
2303,6,BA,8.701668205508172,0,NA,0,18.01350772650967
2303,7,BA,8.701668205508172,0,NA,0,11.117304099356573
2303,8,BA,8.701668205508172,0,NA,0,5.153260690966566
2303,9,BA,8.701668205508172,0,NA,0,5.838244031309419
2303,10,BA,8.701668205508172,0,NA,0,11.020366879976152
2303,11,BA,8.701668205508172,0,NA,0,13.689970140962672
2303,12,BA,8.701668205508172,0,NA,0,7.24520802240019
2304,1,BA,10.404586722468947,0,NA,0,13.726497042698238
2304,2,BA,10.404586722468947,0,NA,0,16.58829176428425
2304,3,BA,10.404586722468947,0,NA,0,11.225929752713045
2304,4,BA,10.404586722468947,0,NA,0,7.788218483891987
2304,5,BA,10.404586722468947,0,NA,0,13.786668773415903
2304,6,BA,10.404586722468947,0,NA,0,9.844809136142421
2304,7,BA,10.404586722468947,0,NA,0,11.525755284962976
2304,8,BA,10.404586722468947,0,NA,0,10.342638601270828
2304,9,BA,10.404586722468947,0,NA,0,15.142163088345322
2304,10,BA,10.404586722468947,0,NA,0,11.790545844437414
2304,11,BA,10.404586722468947,0,NA,0,8.050605566544656
2304,12,BA,10.404586722468947,0,NA,0,13.866489337781175
2305,1,BA,4.535617613667565,0,NA,0,14.51992921827495
2305,2,BA,4.535617613667565,0,NA,0,12.481370050092465
2305,3,BA,4.535617613667565,0,NA,0,11.394785570625118
2305,4,BA,4.535617613667565,0,NA,0,23.50668509827978
2305,5,BA,4.535617613667565,0,NA,0,13.711002542094478
2305,6,BA,4.535617613667565,0,NA,0,15.31216012137788
2305,7,BA,4.535617613667565,0,NA,0,19.351803876722478
2305,8,BA,4.535617613667565,0,NA,0,8.071729006356177
2305,9,BA,4.535617613667565,0,NA,0,19.978568024332215
2305,10,BA,4.535617613667565,0,NA,0,18.855857534632246
2305,11,BA,4.535617613667565,0,NA,0,15.111347308692302
2305,12,BA,4.535617613667565,0,NA,0,6.662971234854603
2306,1,BA,7.101768644371939,0,NA,0,12.406024010955838
2306,2,BA,7.101768644371939,0,NA,0,16.512737643931764
2306,3,BA,7.101768644371939,0,NA,0,9.644228237555048
2306,4,BA,7.101768644371939,0,NA,0,12.466374030325847
2306,5,BA,7.101768644371939,0,NA,0,8.515579239576542
2306,6,BA,7.101768644371939,0,NA,0,0.4039867198676639
2306,7,BA,7.101768644371939,0,NA,0,8.31147589009015
2306,8,BA,7.101768644371939,0,NA,0,4.893981596603955
2306,9,BA,7.101768644371939,0,NA,0,5.286651770429653
2306,10,BA,7.101768644371939,0,NA,0,11.389957224427938
2306,11,BA,7.101768644371939,0,NA,0,8.004893514162033
2306,12,BA,7.101768644371939,0,NA,0,2.8077663492535523
2307,1,BA,8.710337093825505,0,NA,0,10.153453742265082
2307,2,BA,8.710337093825505,0,NA,0,13.981705767005167
2307,3,BA,8.710337093825505,0,NA,0,14.066649220848744
2307,4,BA,8.710337093825505,0,NA,0,20.799334723777513
2307,5,BA,8.710337093825505,0,NA,0,16.41485415483206
2307,6,BA,8.710337093825505,0,NA,0,12.749504813779959
2307,7,BA,8.710337093825505,0,NA,0,17.474739036825508
2307,8,BA,8.710337093825505,0,NA,0,12.352299226426084
2307,9,BA,8.710337093825505,0,NA,0,18.325571957585687
2307,10,BA,8.710337093825505,0,NA,0,14.420366956709017
2307,11,BA,8.710337093825505,0,NA,0,28.296554844296434
2307,12,BA,8.710337093825505,0,NA,0,23.96197242163565
2308,1,BA,9.714349223911977,0,NA,0,14.585186234831728
2308,2,BA,9.714349223911977,0,NA,0,12.804022261336838
2308,3,BA,9.714349223911977,0,NA,0,17.17654790032914
2308,4,BA,9.714349223911977,0,NA,0,8.220787663957786
2308,5,BA,9.714349223911977,0,NA,0,17.397328435891485
2308,6,BA,9.714349223911977,0,NA,0,13.87516416843944
2308,7,BA,9.714349223911977,0,NA,0,12.872007445230366
2308,8,BA,9.714349223911977,0,NA,0,21.710655584624384
2308,9,BA,9.714349223911977,0,NA,0,13.295387857874406
2308,10,BA,9.714349223911977,0,NA,0,9.035203408560914
2308,11,BA,9.714349223911977,0,NA,0,9.494908504101748
2308,12,BA,9.714349223911977,0,NA,0,14.860128509387533
2309,1,BA,7.8523571236529275,0,NA,0,8.37991143547309
2309,2,BA,7.8523571236529275,0,NA,0,11.717138380356797
2309,3,BA,7.8523571236529275,0,NA,0,9.045163583943152
2309,4,BA,7.8523571236529275,0,NA,0,8.725135414746374
2309,5,BA,7.8523571236529275,0,NA,0,6.056290831821258
2309,6,BA,7.8523571236529275,0,NA,0,14.798251180701127
2309,7,BA,7.8523571236529275,0,NA,0,12.604880074031277
2309,8,BA,7.8523571236529275,0,NA,0,14.225415715480702
2309,9,BA,7.8523571236529275,0,NA,0,20.968731770729413
2309,10,BA,7.8523571236529275,0,NA,0,5.91276523706378
2309,11,BA,7.8523571236529275,0,NA,0,11.396352226636646
2309,12,BA,7.8523571236529275,0,NA,0,9.098761241097124
2310,1,BA,10.542303230029637,0,NA,0,16.42382949429312
2310,2,BA,10.542303230029637,0,NA,0,18.534452103482458
2310,3,BA,10.542303230029637,0,NA,0,12.264738491259765
2310,4,BA,10.542303230029637,0,NA,0,15.189244844006637
2310,5,BA,10.542303230029637,0,NA,0,11.415278564454752
2310,6,BA,10.542303230029637,0,NA,0,13.435354537234504
2310,7,BA,10.542303230029637,0,NA,0,14.704151964122813
2310,8,BA,10.542303230029637,0,NA,0,4.506802572946601
2310,9,BA,10.542303230029637,0,NA,0,14.841668072652936
2310,10,BA,10.542303230029637,0,NA,0,15.2014006246306
2310,11,BA,10.542303230029637,0,NA,0,15.340678776565401
2310,12,BA,10.542303230029637,0,NA,0,11.903700073780758
2311,1,BA,8.902291585919315,0,NA,0,12.277106335625895
2311,2,BA,8.902291585919315,0,NA,0,10.473520833714886
2311,3,BA,8.902291585919315,0,NA,0,9.369600594626348
2311,4,BA,8.902291585919315,0,NA,0,12.729432317454632
2311,5,BA,8.902291585919315,0,NA,0,5.570743733222923
2311,6,BA,8.902291585919315,0,NA,0,12.129056272120573
2311,7,BA,8.902291585919315,0,NA,0,13.594219842123877
2311,8,BA,8.902291585919315,0,NA,0,15.799892411455938
2311,9,BA,8.902291585919315,0,NA,0,12.381080512743651
2311,10,BA,8.902291585919315,0,NA,0,19.32718054308385
2311,11,BA,8.902291585919315,0,NA,0,12.556785898826151
2311,12,BA,8.902291585919315,0,NA,0,13.534907803435178
2312,1,BA,8.758358226511257,0,NA,0,8.076521137152342
2312,2,BA,8.758358226511257,0,NA,0,13.71203079553837
2312,3,BA,8.758358226511257,0,NA,0,9.844023403322032
2312,4,BA,8.758358226511257,0,NA,0,5.990524633096494
2312,5,BA,8.758358226511257,0,NA,0,5.907173394611852
2312,6,BA,8.758358226511257,0,NA,0,14.503521658421315
2312,7,BA,8.758358226511257,0,NA,0,10.668669405518322
2312,8,BA,8.758358226511257,0,NA,0,11.572095857979958
2312,9,BA,8.758358226511257,0,NA,0,19.78387447481196
2312,10,BA,8.758358226511257,0,NA,0,6.999742903581243
2312,11,BA,8.758358226511257,0,NA,0,6.8511981083855495
2312,12,BA,8.758358226511257,0,NA,0,3.6039115538883166
2313,1,BA,7.698912530659039,0,NA,0,19.61138127996827
2313,2,BA,7.698912530659039,0,NA,0,23.969466670042415
2313,3,BA,7.698912530659039,0,NA,0,19.504929088166733
2313,4,BA,7.698912530659039,0,NA,0,10.471195044645944
2313,5,BA,7.698912530659039,0,NA,0,22.240121906122212
2313,6,BA,7.698912530659039,0,NA,0,21.603876826865186
2313,7,BA,7.698912530659039,0,NA,0,21.740451652011256
2313,8,BA,7.698912530659039,0,NA,0,21.674066773815426
2313,9,BA,7.698912530659039,0,NA,0,17.23890648374014
2313,10,BA,7.698912530659039,0,NA,0,24.203171700992282
2313,11,BA,7.698912530659039,0,NA,0,20.967246475738875
2313,12,BA,7.698912530659039,0,NA,0,11.123983152681063
2314,1,BA,9.310497899551251,0,NA,0,18.981407842796678
2314,2,BA,9.310497899551251,0,NA,0,16.7943070872415
2314,3,BA,9.310497899551251,0,NA,0,30.640907469512076
2314,4,BA,9.310497899551251,0,NA,0,20.581140969902677
2314,5,BA,9.310497899551251,0,NA,0,23.54552217317802
2314,6,BA,9.310497899551251,0,NA,0,24.065501428226046
2314,7,BA,9.310497899551251,0,NA,0,23.3579532408177
2314,8,BA,9.310497899551251,0,NA,0,12.38476592687709
2314,9,BA,9.310497899551251,0,NA,0,18.91925616502577
2314,10,BA,9.310497899551251,0,NA,0,13.353211878640233
2314,11,BA,9.310497899551251,0,NA,0,18.15492245549886
2314,12,BA,9.310497899551251,0,NA,0,19.13106084071257
2315,1,BA,9.399016897535265,0,NA,0,14.731560148559295
2315,2,BA,9.399016897535265,0,NA,0,12.567629949257785
2315,3,BA,9.399016897535265,0,NA,0,23.00110335561371
2315,4,BA,9.399016897535265,0,NA,0,16.138697907479475
2315,5,BA,9.399016897535265,0,NA,0,14.559818125204906
2315,6,BA,9.399016897535265,0,NA,0,19.740577641856603
2315,7,BA,9.399016897535265,0,NA,0,23.269463349662114
2315,8,BA,9.399016897535265,0,NA,0,13.213107847023611
2315,9,BA,9.399016897535265,0,NA,0,20.143256599610392
2315,10,BA,9.399016897535265,0,NA,0,21.168397938851253
2315,11,BA,9.399016897535265,0,NA,0,13.828203399758294
2315,12,BA,9.399016897535265,0,NA,0,17.09765295268096
2316,1,BA,7.914457456344287,0,NA,0,4.821100621917234
2316,2,BA,7.914457456344287,0,NA,0,6.62924198194703
2316,3,BA,7.914457456344287,0,NA,0,12.348264233027674
2316,4,BA,7.914457456344287,0,NA,0,13.70820360464025
2316,5,BA,7.914457456344287,0,NA,0,12.73007096875472
2316,6,BA,7.914457456344287,0,NA,0,12.530732986063814
2316,7,BA,7.914457456344287,0,NA,0,9.35418695697292
2316,8,BA,7.914457456344287,0,NA,0,1.8770248165248935
2316,9,BA,7.914457456344287,0,NA,0,10.773231885401081
2316,10,BA,7.914457456344287,0,NA,0,7.310284509905806
2316,11,BA,7.914457456344287,0,NA,0,-1.8113655938310274
2316,12,BA,7.914457456344287,0,NA,0,-1.2644951381626086
2317,1,BA,8.919511612326868,0,NA,0,21.179392778198068
2317,2,BA,8.919511612326868,0,NA,0,17.860066686200064
2317,3,BA,8.919511612326868,0,NA,0,13.85723934383821
2317,4,BA,8.919511612326868,0,NA,0,14.913244170225608
2317,5,BA,8.919511612326868,0,NA,0,18.13600393544071
2317,6,BA,8.919511612326868,0,NA,0,19.758576620601147
2317,7,BA,8.919511612326868,0,NA,0,14.411124345587877
2317,8,BA,8.919511612326868,0,NA,0,17.63629264722552
2317,9,BA,8.919511612326868,0,NA,0,15.00706395775837
2317,10,BA,8.919511612326868,0,NA,0,12.546397431929572
2317,11,BA,8.919511612326868,0,NA,0,17.42084832914756
2317,12,BA,8.919511612326868,0,NA,0,16.277338559503615
2318,1,BA,8.787200759826536,0,NA,0,18.733693169778068
2318,2,BA,8.787200759826536,0,NA,0,20.12518838374948
2318,3,BA,8.787200759826536,0,NA,0,15.78244221964595
2318,4,BA,8.787200759826536,0,NA,0,12.13065993249555
2318,5,BA,8.787200759826536,0,NA,0,15.035926931611536
2318,6,BA,8.787200759826536,0,NA,0,14.090438444454279
2318,7,BA,8.787200759826536,0,NA,0,14.73615077763512
2318,8,BA,8.787200759826536,0,NA,0,20.175100227973886
2318,9,BA,8.787200759826536,0,NA,0,17.150198755050788
2318,10,BA,8.787200759826536,0,NA,0,15.334995969190718
2318,11,BA,8.787200759826536,0,NA,0,11.266090167847922
2318,12,BA,8.787200759826536,0,NA,0,10.656143856889303
2319,1,BA,7.449794351372152,0,NA,0,20.993134379430096
2319,2,BA,7.449794351372152,0,NA,0,9.864926581281534
2319,3,BA,7.449794351372152,0,NA,0,14.995819540656669
2319,4,BA,7.449794351372152,0,NA,0,11.968722957747932
2319,5,BA,7.449794351372152,0,NA,0,17.96082259186836
2319,6,BA,7.449794351372152,0,NA,0,23.8294924790807
2319,7,BA,7.449794351372152,0,NA,0,24.48634045594706
2319,8,BA,7.449794351372152,0,NA,0,23.233753790049832
2319,9,BA,7.449794351372152,0,NA,0,16.35542678366211
2319,10,BA,7.449794351372152,0,NA,0,17.967349459928336
2319,11,BA,7.449794351372152,0,NA,0,16.94561272172743
2319,12,BA,7.449794351372152,0,NA,0,10.939376021900937
2320,1,BA,8.960544479101616,0,NA,0,12.280837075789266
2320,2,BA,8.960544479101616,0,NA,0,15.301717089532815
2320,3,BA,8.960544479101616,0,NA,0,21.467912479666218
2320,4,BA,8.960544479101616,0,NA,0,15.627522143646456
2320,5,BA,8.960544479101616,0,NA,0,9.779665557557063
2320,6,BA,8.960544479101616,0,NA,0,8.6747217642695
2320,7,BA,8.960544479101616,0,NA,0,18.096978413836823
2320,8,BA,8.960544479101616,0,NA,0,14.203882573270674
2320,9,BA,8.960544479101616,0,NA,0,10.048080375700025
2320,10,BA,8.960544479101616,0,NA,0,9.804407501076206
2320,11,BA,8.960544479101616,0,NA,0,15.302438941838487
2320,12,BA,8.960544479101616,0,NA,0,17.30137478334659
2321,1,BA,9.26794607215964,0,NA,0,11.129792948542509
2321,2,BA,9.26794607215964,0,NA,0,12.009331499219043
2321,3,BA,9.26794607215964,0,NA,0,3.048857296406947
2321,4,BA,9.26794607215964,0,NA,0,4.26885017526754
2321,5,BA,9.26794607215964,0,NA,0,1.7728756928029643
2321,6,BA,9.26794607215964,0,NA,0,10.072112402444963
2321,7,BA,9.26794607215964,0,NA,0,7.217186433213882
2321,8,BA,9.26794607215964,0,NA,0,8.358916156062671
2321,9,BA,9.26794607215964,0,NA,0,14.341268385226055
2321,10,BA,9.26794607215964,0,NA,0,14.476807288012466
2321,11,BA,9.26794607215964,0,NA,0,6.948014946576393
2321,12,BA,9.26794607215964,0,NA,0,4.7863910538725625
2322,1,BA,6.6449172884054155,0,NA,0,15.520914001880556
2322,2,BA,6.6449172884054155,0,NA,0,17.73826280038829
2322,3,BA,6.6449172884054155,0,NA,0,9.618537982778317
2322,4,BA,6.6449172884054155,0,NA,0,14.299120687144725
2322,5,BA,6.6449172884054155,0,NA,0,15.189500905364838
2322,6,BA,6.6449172884054155,0,NA,0,9.428109986726696
2322,7,BA,6.6449172884054155,0,NA,0,3.4908984806348906
2322,8,BA,6.6449172884054155,0,NA,0,3.642796131494973
