"x","y","D","Z","business_age","annual_revenue","employees"
489.27662618754,16604.8274702688,0,0,3,86566.628648032,10
540.850325191166,28448.9519149724,1,0,5,301355.95046899,20
606.013179967243,47095.0167826823,1,0,13,696436.389603914,24
688.843818092486,38451.0913031433,1,1,11,189859.673520476,14
598.204518710063,16306.9361857552,0,0,8,346367.707347365,13
552.656922157158,24853.8759528768,0,0,3,399497.59771961,11
578.191737901781,32723.1052529658,0,0,15,470292.387232024,18
770.545736072851,47749.3849984611,1,1,8,896306.607931995,20
765.091572355662,42603.8656011581,1,1,8,402320.906356275,22
608.097986373692,27517.2472054557,0,0,9,419435.300100096,16
685.383931672938,45396.6324410607,1,1,8,580023.375023697,22
734.31082308243,49678.0519990958,1,1,10,613990.373340315,21
671.014376508984,18614.2659243418,0,1,2,150046.073240205,12
706.85339080981,31770.2672584671,1,1,11,579930.237280221,17
670.249322305747,32341.6112767187,1,1,11,317945.356893137,17
704.878335136029,43707.8624761676,1,1,10,810502.088134754,21
745.222686397776,36201.3533127467,0,1,8,575427.25747101,23
582.649785698609,32650.5131702201,0,0,6,380016.747655251,13
642.297927774127,32780.9801019053,0,0,10,605861.275849646,21
695.970060932499,36768.9444898782,1,1,9,356543.304146762,17
628.327509255016,37015.6085247357,1,0,7,260732.379596868,23
678.813420735576,37356.8007045319,1,1,7,681192.665730628,17
573.499567472698,25943.4214950015,0,0,8,592249.444759592,14
610.897596884998,19939.0079645202,0,0,2,237839.046745532,9
620.832153815661,25321.9696847238,0,0,2,451027.464351684,12
650.897682795468,39034.9841948348,1,1,10,581299.901785134,14
600.521049022421,32507.0928717709,0,0,12,326469.555813161,15
582.317516655846,26339.8575068147,0,0,7,495402.66634177,18
563.797388569477,19788.283817056,0,0,6,506636.029453766,9
522.162370885593,14987.4890012751,0,0,5,63092.1277139654,13
567.041559947996,32201.7231173992,0,0,7,418655.29558086,16
786.282653677062,55173.81323541,1,1,11,724082.858371736,23
723.695734080147,36445.8048165499,1,1,15,299471.554890072,13
651.437700183375,37505.5861269716,1,1,7,561272.458738799,15
671.830826897024,41145.1163238169,1,1,8,392738.472908429,16
568.324820747064,27747.0890005742,0,0,5,468433.127224869,11
686.999191808743,45722.0974989518,1,1,14,1003569.4779961,20
587.56990555865,42652.1508773983,1,0,9,680810.040811054,13
695.795731940862,46306.1170839487,1,1,14,594131.727767557,19
599.940115830672,22042.2686600993,0,0,5,352430.567118481,14
651.96618023583,37678.5135868069,1,1,6,587403.548573473,22
586.464712944461,33770.5620920401,0,0,8,428428.129147273,19
658.364769525839,35586.6035581892,1,1,14,270506.846482931,15
656.95484564192,39224.7298326218,1,1,3,309269.275883931,16
707.463412314952,36991.9766372184,0,1,12,583699.426630791,20
618.988658826031,33209.1183471343,0,0,1,584586.5552504,16
714.11054696748,29040.0787558353,0,1,1,691781.889121717,19
617.465168153994,23894.9816974178,0,0,10,500326.369266944,14
675.829190447837,40687.2283109369,1,1,5,583663.805484168,19
580.233655581107,29171.4641461917,0,0,8,472005.967743719,10
660.683132880145,44643.4832812751,1,1,14,381022.026130163,20
578.54788922515,32240.2604762964,0,0,10,253343.391064091,19
635.957355018808,27738.4457597918,0,0,10,656003.427579871,16
580.19293417539,28074.8043030436,0,0,14,463041.012227885,18
646.266006473267,28481.6708874997,0,0,10,464174.92331037,20
523.974586374937,17457.5469803337,0,0,5,423892.123548254,14
593.372193440086,24385.2532171506,0,0,9,249904.972177909,17
664.214085904307,34651.5231252162,1,1,4,432581.2727802,20
587.13039325019,39352.0191188047,1,0,15,432758.940977232,15
627.048589755498,39899.7049247137,1,0,13,733194.040552927,26
810.583136552413,37376.2175447754,1,1,11,504249.660556518,23
580.705235966232,24689.610156874,0,0,10,446551.441818591,15
602.500743727133,27747.6162498129,0,0,8,419478.435229923,15
648.658583323333,26306.1909886575,0,0,1,327010.44400257,12
710.418027383316,29869.0792815689,0,1,7,401847.026071921,10
663.63745609218,40661.5700634323,1,1,11,418547.948646297,19
672.95446624538,36894.1511849978,1,1,13,382814.096290703,17
725.698071982914,36701.7654929039,1,1,4,436344.998828479,18
724.487903633911,37833.3965125317,1,1,5,393218.830719192,16
663.960812287985,35676.1021409991,1,1,5,713054.450415698,17
662.420564543021,30056.8500596135,0,1,6,331290.114474421,16
582.805421567374,35045.6819383002,0,0,8,351941.26509474,17
492.667557596756,26577.7547469224,0,0,4,117438.535046053,8
745.575725085622,49200.0887403945,1,1,7,664416.757098148,22
597.904506762016,25616.4986286297,0,0,8,427217.963393563,18
572.696273626167,31217.9842365086,0,0,9,527167.084698906,11
624.271951440155,40808.5801966659,1,0,12,704566.493835258,23
632.198762938027,28397.395806535,0,0,5,634918.110863485,16
750.867108052513,39713.3980647271,1,1,9,619294.662378715,19
659.860284709642,39795.4878845788,0,1,8,761643.926454996,20
528.154131864751,27921.9428697863,0,0,9,564579.398910063,13
700.047848560929,45472.0942283112,1,1,2,566759.571308088,16
656.202312163778,27188.3786274158,1,1,7,370111.397626997,17
722.047137883922,27651.0959293086,1,1,9,96828.3453773262,13
631.928419696557,22748.9255589442,0,0,7,206981.955406061,13
680.536527935541,25554.4295130143,0,1,5,167758.011795732,13
625.829721646492,32298.3497708783,0,0,6,472297.010884042,16
666.773759927162,32123.4164048137,0,1,9,462691.089375051,18
700.729851675607,21802.0962801108,0,1,7,50000,20
621.144689838439,36416.1681018247,0,0,9,508078.431307732,20
651.159949500896,40456.0066772688,1,1,6,560835.065386605,14
635.74996684055,40387.7398917177,1,0,9,610911.015837308,19
758.022964321377,43677.4794884249,1,1,10,713468.854130049,26
541.981503290587,26183.8703056193,0,0,7,325177.733866972,17
686.59035753407,26837.9394576671,0,1,2,561021.103344224,14
623.441215970267,24476.4533399514,0,0,9,468814.803650223,17
732.628791972241,41564.0938362963,1,1,11,653269.803491746,17
643.429352064785,39304.84485145,0,0,7,566479.472470494,20
788.797914179788,41011.408578738,1,1,9,694388.486105639,17
737.994515536021,40434.5695146213,1,1,12,709643.49427785,23
609.014351543563,34385.2934284488,0,0,12,204585.991543705,14
625.800088511384,30562.8121440577,0,0,2,549742.41448615,20
595.46192048518,28857.7258776681,0,0,12,596516.911846737,15
724.56397884648,39744.8652540107,0,1,10,405933.271256323,15
753.012227045069,41788.2426851115,1,1,10,441117.077522574,20
526.649906214335,30851.1286211353,0,0,4,657242.688272743,15
718.129468048499,32963.3445120544,1,1,10,213346.070565306,18
660.105503104773,26160.5026637682,0,1,1,287784.952397247,15
576.281043616073,30541.1325671156,0,0,8,514902.4223735,12
568.320089839277,31876.1736329493,0,0,10,251938.169978868,20
532.412397520924,22468.265047101,0,0,4,391873.478941372,11
627.423048976089,34395.7502423712,0,0,14,263870.6509121,22
671.758319949663,40970.3948345494,1,1,12,535245.62147993,15
635.905666152135,28638.7163904298,0,0,5,794327.998530229,13
668.329975052264,29676.7871233793,0,1,7,542745.32582892,17
683.081265552125,30347.1224576135,0,1,8,400301.723886036,14
681.544424544294,39736.7287813179,1,1,9,183861.696042384,18
671.498301414339,39526.1187668088,0,1,6,817892.00320964,19
681.554492018111,25111.6776518137,0,1,3,391557.450745771,10
661.567467981741,22352.8369089421,0,1,4,433720.034743397,19
544.628474259472,33752.1101054268,1,0,10,570825.671306175,19
589.345401506958,30433.4977688138,0,0,6,452398.615349943,17
561.085836463207,25036.2362696622,1,0,7,341468.766124787,16
799.472570931731,42336.2695609695,1,1,9,836189.486275852,23
733.444764097238,48473.2866534362,1,1,12,771347.62221795,18
714.280419942802,44369.1040464403,1,1,8,518519.785653533,19
646.541170564822,32512.0813310069,0,0,7,448496.622884919,17
689.50583488038,40532.1854761655,1,1,6,558852.942223697,15
605.940697236768,33868.045838382,0,0,13,588098.052444705,14
671.977056219951,33748.8618528032,1,1,8,552711.217460936,14
564.7837552564,29452.3550114719,1,0,5,535394.790951575,10
711.818312320852,38043.6911837768,1,1,12,387635.619696648,14
613.136900922492,25126.9864470793,0,0,3,88363.2196091233,15
694.389023972883,24452.817334951,1,1,3,500545.139857237,13
583.077027277529,35030.3086170972,0,0,5,595402.623662225,18
698.286400660022,29999.5506136098,0,1,3,409438.327140406,14
523.702959182927,26325.6514191174,0,0,7,503883.434874385,18
625.822177144673,26288.8994096757,0,0,4,215003.377615114,14
580.578251453936,42515.9374165086,1,0,6,721988.613890514,21
586.18115675787,27518.1005364506,0,0,8,307572.051466576,12
728.88738182967,41116.3282081346,1,1,12,653371.53403009,21
625.161434881413,30577.9204029877,0,0,16,605092.560205459,17
701.175150916053,40680.8993573716,1,1,9,665880.168235555,18
520.460846459637,34114.4132318101,0,0,7,800649.999881998,19
847.063042952876,47072.5630430588,1,1,4,612477.881297319,25
560.884947401144,29087.7888001705,0,0,7,470373.126771611,12
839.131072910651,33436.1605107193,1,1,12,549473.516454641,13
698.272815156422,35831.539994487,1,1,2,493241.051706751,16
720.109093825234,43496.801052471,1,1,13,496871.011897681,21
638.514148437844,36077.3579575864,1,0,6,754718.921118517,13
656.138505523166,34674.6269618733,0,1,4,653652.154764564,17
655.987150212021,28351.5854873495,1,1,1,271396.364617378,12
859.989244684789,43384.0261325742,1,1,16,601656.629792953,22
728.988653818057,38544.9089930798,1,1,12,311672.907713014,16
685.754428778952,25033.1728194373,0,1,8,203135.594910006,19
597.854097310327,24121.9658304685,0,0,3,397505.938725992,10
674.135557157101,29997.09318901,1,1,9,355484.414248177,19
550.272561029976,18581.3761558206,0,0,7,184493.346030935,15
514.501443805833,17130.331159893,0,0,1,355012.254446203,9
663.741530742874,28736.3224973882,1,1,6,359183.680066162,17
831.986930282657,49277.678351535,1,1,6,489576.283245316,16
548.940219208254,41099.1830990615,1,0,13,653418.564418048,18
681.032735389258,44091.9105676712,1,1,11,589888.627434651,22
780.556237155273,47853.3110921364,1,1,10,720297.870944122,18
700.655670790262,49971.6104265655,1,1,18,721306.138755285,26
707.68556695545,32351.9505840724,0,1,7,567696.5856807,20
656.18501328713,44179.7163115806,1,1,9,544410.824092935,23
626.581702336588,28019.0769900209,0,0,9,510436.025060519,18
499.218428375025,36311.7170335199,1,0,7,445435.830074401,12
651.759349721811,29933.0898741463,0,1,5,583662.498230775,18
487.632920090164,17940.8033694637,0,0,4,76747.1159969353,9
621.188191696775,30072.9991164146,0,0,3,519312.226551941,17
566.271353847377,26248.5741286037,0,0,5,274306.946943401,12
611.856297257302,23856.0166873669,0,0,10,343474.528551666,17
488.221642479309,14431.9359026843,0,0,5,115009.231967828,5
596.654329278902,29282.9715390836,0,0,6,298930.34113784,19
554.312016590123,31538.8149034385,0,0,12,413878.56128259,22
563.910896178302,33439.0727878619,1,0,10,721012.643135789,15
560.569657943871,21641.5572508845,0,0,2,50000,8
610.146092317045,28959.0109839796,0,0,8,465573.967200709,14
594.405714340717,30484.936945343,0,0,8,412269.05992652,16
614.654335464583,34195.0142983138,0,0,8,700111.743787437,14
536.959614804509,23153.4418200251,0,0,4,268619.22162387,15
600.527178380032,29154.9384145146,0,0,1,503214.494936298,19
746.434030576171,39320.2157320234,1,1,10,581878.839114961,19
669.740101219992,42866.6467776848,1,1,4,430275.516471761,15
623.689823476298,26259.2466640883,0,0,5,381143.917804222,17
614.92230423463,29868.9768068653,0,0,4,465324.271137493,16
624.765402416151,35949.3592452032,0,0,12,356863.959473343,19
761.942511919693,41485.2139829689,1,1,5,362602.91739921,21
643.320701795313,38206.1872716113,0,0,8,409739.878810237,16
616.288433413924,32823.4783406167,0,0,10,617001.62067476,21
675.058007966905,34398.278722776,1,1,1,388552.311433999,17
497.466016162997,20444.2852040209,0,0,11,425398.970533648,13
736.613449592867,39939.9550284946,1,1,11,873943.576654884,21
616.04863874742,19930.4165100142,0,0,4,370382.249630253,14
662.90041429961,34805.2652937807,1,1,11,542212.803161692,21
590.124859761686,24455.2686166626,0,0,2,342219.015898553,15
726.057367303927,33076.9597626309,1,1,10,429523.161981467,17
724.388383436793,31344.0270660746,1,1,4,324952.310982324,18
569.105747802427,26646.3370497298,0,0,2,812878.033403991,13
719.90974782276,35874.1142379671,1,1,12,509010.799981591,19
617.631561541755,22168.6311331419,0,0,6,244883.087261117,12
729.397131845065,35749.1241898663,1,1,6,451976.111688655,17
597.961168468779,37204.0936163239,0,0,7,405582.661795922,13
672.64671293248,30618.6346719763,1,1,6,419763.870779699,17
665.600484440666,39733.3728665023,1,1,12,532043.444411835,14
523.728543195337,32266.7810256238,1,0,8,427792.087106695,14
728.987417529416,29243.3755725609,0,1,12,459811.612969067,23
694.900787223132,35367.1443477594,1,1,5,472956.323715209,17
648.385467443953,31805.6997035014,0,0,11,713612.247143268,15
729.323290315579,39438.3733550188,1,1,10,573533.237184249,17
587.051131026666,28692.2095896605,0,0,1,656185.217636279,14
612.158165558375,24753.0708165776,0,0,5,340038.649930093,15
540.40561899869,25202.3809779753,0,0,8,374722.190398653,15
749.988273471289,34639.6077926968,0,1,2,545041.082079266,16
483.994689576611,24273.9738842784,0,0,7,455166.675541998,16
655.401820017026,39238.8088246518,1,1,5,596018.004397292,14
648.827202331035,30650.4898822989,0,0,10,243441.107818262,12
660.706343917219,42995.8320556234,1,1,11,481337.048476037,21
745.966605912796,44021.0979397138,1,1,12,585848.548367644,16
726.093044087406,43266.9767961137,1,1,3,427558.927367377,18
770.439649763458,47303.0172228107,1,1,10,844215.899451979,23
714.955553458458,47737.266888197,1,1,8,772966.983708191,18
633.137100277449,32029.5948206106,0,0,9,731172.8137752,18
689.797653516503,40218.1232178033,1,1,8,640647.154332548,17
738.014968093097,40602.9993788,1,1,10,730771.879434643,19
566.453117906566,28991.682302765,0,0,8,834198.9961898,18
544.596529106098,19468.8350665782,0,0,4,204894.463513407,16
689.821194788946,36415.8975044414,1,1,10,377779.9148393,18
648.643877425533,32935.3347071187,0,0,9,673312.954993475,18
668.083071708533,36261.812642168,1,1,6,438759.382919542,18
583.007380918784,35903.8617157324,0,0,10,261948.62536846,17
675.411714022159,30478.0111683132,0,1,14,609493.268240026,20
549.794737522273,29914.178450556,0,0,12,336102.548901519,16
611.380209098652,30250.8423082369,0,0,11,535420.371570455,23
574.217658824933,27471.0412882207,0,0,8,555107.216387131,18
622.960579829414,34163.8084454134,0,0,12,554287.833008179,23
706.557465023354,35082.5625647231,1,1,10,729633.988957856,21
728.263549289934,31754.4303552891,1,1,7,440444.47805478,16
619.286807201772,32213.141797378,0,0,12,525236.791875466,14
602.432504331091,29946.5742752717,0,0,4,405346.462537909,13
666.400612587414,31462.3634047035,0,1,14,583767.131385646,15
691.314456900815,39441.8719042556,1,1,8,540446.673998366,21
602.590861191245,35924.0486646424,0,0,5,543521.733214557,18
786.883498011988,47787.7876147449,1,1,14,731206.507867903,20
746.483773671398,34384.0954738482,0,1,7,575677.906800022,19
534.283587093964,36391.2897286422,1,0,6,407423.21527816,15
697.820732996957,45346.0449973173,1,1,10,434583.838132204,20
615.30521798311,33740.8729752984,0,0,2,506896.604362785,17
553.665945103352,25021.956763436,0,0,2,439464.643091691,15
510.87171618951,21018.9135080545,0,0,7,687733.956141984,12
560.207027780953,31088.884306678,0,0,9,335038.514567376,13
545.437499665644,27664.5469677354,0,0,7,429768.552148496,15
729.86637240468,36447.477308825,1,1,11,434293.29314958,19
677.953767858766,35093.1676034808,1,1,8,461882.320742156,17
624.671345292872,36234.3487179851,0,0,4,398884.883323315,11
525.734020508128,24066.8198328834,0,0,7,242045.318796557,13
701.28415359254,44536.5849740846,1,1,14,492803.464014719,16
494.768884267887,38806.4420201504,0,0,11,613297.721159889,16
724.590238517511,31855.2272009923,1,1,10,349494.184960376,15
646.164288136336,27429.3446724863,0,0,10,578413.22181691,12
598.018241664256,31890.893849395,0,0,3,561146.596236401,14
718.490984105776,34612.2100281583,1,1,6,578648.298253058,16
563.47028017704,26305.8877899377,0,0,4,353522.944759423,13
565.682836998386,20056.0868709942,0,0,6,505986.496795741,14
688.163281502689,37067.580065943,1,1,8,717861.733238221,24
532.767162456967,38452.0887782695,0,0,15,547684.732619491,17
617.134885211181,29379.5217983832,0,0,6,93404.426647108,13
666.660764659794,35271.2904385768,0,1,7,264482.084930937,18
618.338154375238,22444.3008863711,0,0,2,375525.272759478,10
594.446204969359,34628.0255056415,1,0,3,539213.763357327,20
772.961195090734,37794.7177817324,0,1,7,451800.456976118,22
483.303903765067,17219.5904058445,0,0,1,361299.124961447,10
631.728276455385,31690.3650887506,1,0,7,401568.993137539,20
632.329284624817,44746.1740705104,1,0,6,670892.369906328,14
568.209639169222,32576.3605053273,0,0,7,284719.271203292,13
552.036501170035,22387.1726644911,0,0,8,360442.581355362,9
656.688956065014,37243.240239841,1,1,4,382373.786250833,20
625.32372465659,24572.7927388385,0,0,8,345852.562714349,11
522.482623503958,28062.5791496953,0,0,7,733474.252307554,17
723.853725505478,48879.4710536787,1,1,14,570694.86754286,26
623.082787269291,35890.9115156431,0,0,11,481494.234086726,25
639.904059528404,29514.2729518717,0,0,6,447702.840989153,17
865.831349201262,51838.0871422631,1,1,14,663019.544926813,19
625.427877648888,34557.6019639333,1,0,8,348296.046450008,18
686.195739974554,33171.2418151241,1,1,7,603011.018310294,18
756.975970978816,45552.6276977818,1,1,12,659036.961361312,21
587.766033122944,35024.1052960135,1,0,6,529538.552394723,14
536.16086539658,29495.3949797332,0,0,11,456176.503576628,14
663.495538186664,40031.458429907,1,1,8,629374.087392901,20
666.603910680345,43352.8780290179,1,1,8,369305.247456394,19
621.282709084945,29696.2652940133,0,0,8,362843.999039145,12
588.170145788082,29912.944130402,0,0,4,613204.865443471,13
651.797521231164,36076.4044748254,1,1,5,691244.608103402,15
540.987392908155,31219.4813143038,0,0,6,458837.679088426,18
659.662157992239,28897.7398848289,1,1,8,478394.917454871,13
699.175429535345,47269.9285488994,1,1,5,824356.73695505,16
687.129534412982,32958.3787699941,1,1,9,269356.533772405,14
612.011488111291,35907.788217846,0,0,9,466327.129599731,14
576.277104446758,25013.6661991625,0,0,5,434683.004155635,17
684.488626211521,37096.3602492443,1,1,3,359438.76464086,16
680.596863480234,45605.7545716973,1,1,6,666675.959763769,20
605.030725784204,21599.6969458966,0,0,8,183115.509878126,15
528.53555747686,35725.580221818,0,0,9,541395.812776318,16
757.501267771638,28599.849295265,1,1,7,357883.217870401,22
623.271561499978,26916.5813438403,0,0,9,440377.829560421,24
683.833152657072,37264.0086522735,1,1,10,367854.656642258,15
747.350055629428,41459.1330181902,1,1,9,596151.066595459,27
622.191539281749,25177.4001810294,0,0,9,646798.074605441,13
592.420798944647,23729.1871390344,0,0,10,124398.116075889,17
650.817716710219,36937.8907696703,1,1,11,685084.158887964,22
533.928045473505,25240.1768773501,0,0,10,64986.2128810224,18
624.562783369558,36935.4687395322,1,0,1,499341.113810322,15
610.657127550032,26812.2412211607,0,0,10,474513.740752543,17
769.867839484866,36266.1029062843,1,1,7,636046.380618696,20
577.40863713967,29375.9782594203,0,0,8,555745.495349987,18
688.532893277933,34493.5108776311,0,1,10,669699.221953455,20
492.180708143245,28720.1009090601,0,0,3,240380.993732753,15
584.677782172701,32872.2751084904,0,0,1,312297.834211037,10
666.246328173363,38557.4710414342,1,1,9,770891.149650906,16
563.622457320796,23757.7946398243,0,0,3,418247.011328861,10
717.99707597279,48435.4571396094,1,1,16,720290.733633067,18
624.148752204479,35224.8263554525,0,0,8,511318.063053179,19
664.245269700684,33923.4964407064,1,1,11,284732.626366148,17
760.138833940128,35561.9174288203,1,1,4,310775.333190082,15
597.002269971865,21014.594433488,0,0,3,159030.228909899,11
676.259575025826,43631.5764591824,1,1,9,431875.768438129,22
633.413767849445,30618.0111694278,0,0,5,362549.861636452,14
702.876533486765,43093.0104232746,1,1,11,550518.786615289,21
724.630702443529,36053.5360532306,1,1,15,525322.741220484,21
522.666395241592,23978.8319039868,0,0,3,271978.186199567,9
569.791142334449,32822.3680275042,1,0,10,368303.939147038,21
680.309230162727,29681.6517063295,0,1,4,464612.697931863,22
702.978001400881,41023.1545013753,1,1,11,312017.660118761,20
645.22953252596,24577.3638549427,0,0,4,160039.17623132,14
644.208754012628,33044.1712219107,0,0,2,720184.14217696,11
591.813488009525,26291.2033082422,0,0,2,537431.303029762,11
666.671678790483,34773.2609260961,0,1,8,493023.048928337,21
611.65309461785,36356.9313691324,0,0,14,534919.382602144,18
569.082028899787,30145.6357892212,0,0,12,481623.94754899,19
544.006788964142,18925.7156576764,0,0,4,168748.070310517,11
643.833909142932,33389.2068237331,0,0,6,736240.487195624,18
636.231479196678,31216.7718182421,0,0,6,631245.726476063,20
656.280016865664,40171.5907785008,1,1,11,552892.427230734,14
654.104254671417,45056.8309453771,1,1,12,592126.097771572,22
545.284754192435,26442.4909164745,0,0,6,459534.680691631,17
727.557550509313,38309.8028113433,1,1,5,538046.455678558,19
600.528862934552,22440.6497040069,0,0,7,265858.288042525,11
544.373055166925,20646.2150602338,0,0,3,50000,9
672.350500390602,27529.0917128391,1,1,7,463620.763727977,14
715.474228863235,36816.4134458944,0,1,11,609477.05644841,21
556.005475641888,26620.5699812731,0,0,6,419488.990265815,12
723.298803522837,42827.2466409792,1,1,11,712384.888085098,21
638.916312777918,30230.4455383025,0,0,10,579692.467822463,18
529.563857031074,23791.7439610241,0,0,4,597687.081851719,13
609.79127665476,26867.5685072156,0,0,8,661060.313987338,16
693.875013347038,37980.5528654368,1,1,8,602038.083508762,18
587.978037184594,35150.5930595492,0,0,8,688519.317963392,15
596.724870757535,30012.3074678324,0,0,4,384415.165412651,12
834.436277402867,44086.1392913201,1,1,9,866728.032328123,22
715.54647489948,31302.9839585682,0,1,9,561856.293978793,16
785.981200171955,37899.3941120471,1,1,8,451261.357064377,16
689.146638757197,34093.4604062423,1,1,15,552394.316979985,13
652.127803166146,39843.5707956382,1,1,14,694540.0801855,18
705.292500722872,53022.2232912844,1,1,7,745988.53123144,24
564.918468612275,33263.6850667904,0,0,9,637104.299264934,14
735.039875459688,42681.8922329579,1,1,12,358367.248761812,20
739.40802205761,46751.7692172641,1,1,9,665607.368817464,25
754.919271300585,42154.2986508483,1,1,11,653539.374509014,25
610.60311965313,36482.5182517532,0,0,12,740978.132021735,21
588.203251953606,30023.3085965042,0,0,7,376874.972582932,19
696.033502987135,35628.773570728,0,1,10,527042.293481045,24
602.758519185973,38055.2043255409,1,0,13,726488.029058145,20
692.831390016073,42244.3848182719,1,1,9,406304.806398943,23
760.558303224997,30979.033836856,0,1,6,578173.326709175,15
716.920999427066,34720.9042012106,1,1,11,453406.556941616,13
744.559789709293,31619.1538666486,1,1,6,189844.940355946,21
664.414213211868,36782.0922619033,1,1,11,742872.486468586,18
632.088047924418,27416.9445794891,0,0,8,508623.423702012,16
670.191939742049,35454.1079989381,1,1,9,389271.785802418,22
685.112410360889,37420.7673298663,1,1,7,616647.095878938,16
734.126466409106,38872.955333414,1,1,17,732007.959567685,20
623.696748410222,32118.0336095163,0,0,9,602114.511446718,16
692.314308229958,31603.2297626462,1,1,7,273943.338448859,14
629.52240197407,22243.9121897165,0,0,8,512063.347409737,16
610.35580460436,32572.4860100254,0,0,13,653788.023812312,15
709.752959848085,44512.3163085126,1,1,10,722468.599151808,26
723.801816791802,43045.8848148126,1,1,14,473269.013059844,20
758.641068545747,35897.6849650619,1,1,10,542737.938309861,19
621.99326832081,33202.0749655105,0,0,12,526002.49561837,16
695.123540022744,35817.4862985737,1,1,6,740656.27232793,14
658.976243171702,38264.2165147772,1,1,10,537306.618259431,15
717.706260267416,44324.5036568805,1,1,12,510143.257229903,19
620.936827155328,35487.3772349423,0,0,5,50000,19
686.7123330559,36585.1586998719,0,1,10,741825.544512155,18
570.590003589578,31921.5526299072,0,0,9,470378.274644968,16
744.548742535075,43996.9890952829,1,1,5,596333.013321998,19
765.464995283065,45174.5014458442,1,1,13,723050.077996863,23
553.297822981348,20483.4068432024,0,0,6,222547.898846909,10
622.679733670497,20113.0275700863,0,0,4,488882.286686147,14
637.998142350934,36034.0998420794,1,0,10,384581.427413678,15
661.323597225584,35345.7469722394,1,1,5,536081.024472973,12
688.213870700964,24353.9892792317,0,1,7,326478.541230483,17
687.022235590113,35159.6589834038,0,1,7,454894.373137096,14
668.884457187237,26535.0260156784,0,1,7,572196.890749759,11
703.802980783983,30540.3681496844,0,1,9,432004.619925014,15
671.167369254994,39642.2372593852,1,1,6,590101.880359494,26
816.011663180149,39405.5438051939,0,1,7,538985.385218355,20
641.497361649028,28239.7906757632,0,0,5,458198.578083896,21
665.374011292327,33102.0279527383,0,1,12,400944.737679793,14
586.761830517828,34399.38884546,0,0,3,492895.259195358,12
532.966942079452,23527.3293320728,0,0,1,252655.665565682,12
590.710125776063,34513.5526911261,0,0,7,601896.966855872,21
542.798276150412,20142.1903449028,0,0,7,171443.725802889,18
643.258080959568,33730.2634647927,0,0,7,720189.286392648,18
671.176990772039,52891.7234937421,1,1,9,834425.574994165,22
636.823204651347,26975.8124945761,0,0,1,516262.245780266,12
502.437808732385,27315.634647527,0,0,5,361054.574749064,14
776.210967789047,37261.2776990546,1,1,12,355915.811230488,20
626.083304775546,36171.8493148067,0,0,10,629076.965905072,22
588.542905832008,29681.7648593647,0,0,6,303669.281728027,13
658.672514566224,32696.4004193809,1,1,9,327906.803206785,16
791.7478461876,47801.5076895671,1,1,16,603305.68489032,22
657.526951312223,39711.2724461866,1,1,6,744417.823975479,17
586.65904381806,31932.0186877897,0,0,10,400585.065264254,16
585.703222766818,20741.7499727994,0,0,5,328040.664660328,16
635.115962270095,19288.349557268,0,0,2,109104.176246983,11
643.844897049594,25247.5869235435,0,0,7,576152.414775198,14
713.55940285324,37698.6489422898,1,1,12,282799.393927769,21
549.757140925279,25580.894063221,0,0,8,411778.461444424,15
670.651502959432,45236.3963229116,1,1,12,767358.430387145,21
632.455589339079,47383.1802721788,1,0,14,498641.126535336,22
598.054777140166,32566.8593164168,0,0,1,445466.484571192,16
545.76479306617,33827.4853291359,1,0,10,503305.766200316,14
646.032296019903,37639.850096794,0,0,8,366166.246465351,15
633.030389312932,43935.5158952288,1,0,12,589716.058716525,28
681.458993966466,37022.9101767901,1,1,10,525599.527184229,21
651.923891492447,33840.4461067225,1,1,7,446879.971614845,13
691.693041486326,36749.1265466857,1,1,5,837444.161730137,15
554.528996613369,25972.9693502448,0,0,6,284109.183855527,12
566.086603348795,30363.8849846923,0,0,6,655370.865535079,18
672.637947238183,37448.21875694,1,1,5,462941.215004866,15
701.877792637683,40088.6498379716,1,1,4,363837.387759753,18
662.553871355809,37181.497471837,1,1,11,420847.941931207,21
612.140751467038,37502.2861112067,1,0,12,697540.132072932,18
661.839245341148,43660.7791935952,1,1,9,593472.998390053,17
684.089185483543,34719.3414601357,1,1,7,455720.680729476,15
624.96593576729,38364.6539333279,0,0,11,719018.778170622,19
690.190010686443,37193.2464191095,1,1,11,630506.53663675,16
550.472571565935,27910.1484705416,0,0,5,270645.04923476,13
694.872662090529,29154.0093157653,0,1,10,446675.917727768,17
560.542995305253,33729.0166770071,0,0,11,483833.089887251,20
723.91313073642,48066.6112334306,1,1,7,720055.48921955,22
716.466783137569,40958.3621712551,1,1,9,493988.760471886,24
651.239884076028,39245.771324982,1,1,4,712743.610463995,11
568.742113829113,24717.8842716305,0,0,6,441608.496803489,13
419.943869100807,16981.3112553317,0,0,1,328432.139359928,6
544.580544346918,22527.0183510951,0,0,1,283207.070940681,14
669.907821326602,38684.4127014612,1,1,5,486436.516308154,12
566.66525931175,31064.6161785034,1,0,5,249982.033682938,17
586.741070258885,31387.3363326144,1,0,3,630628.552488741,14
593.674259376301,24683.7462794352,0,0,9,775352.634930025,18
563.303746925328,27744.6252836393,0,0,9,387006.560053891,10
721.523624398209,51457.758614411,1,1,14,838260.767812278,20
425.941348515823,13410.9377885639,0,0,7,50000,15
754.164343490072,32152.0473951474,1,1,6,550649.843575166,16
